student_id,gender,age,attendance,homework_completion,test_scores,participation,study_hours_per_week,parental_education,internet_access,school_support,extra_classes,travel_time_to_school,health_status,number_of_absences,performance
19416,Female,15,60,65,67,90,9,master,yes,yes,no,32,3,13,0
19417,Male,17,87,93,72,92,4,bachelor,yes,no,no,36,2,5,1
19418,Female,14,80,59,61,56,11,master,no,yes,yes,36,4,0,0
19419,Female,16,65,85,55,59,7,high_school,yes,no,no,48,3,9,0
19420,Female,15,83,90,50,59,1,high_school,yes,no,no,30,2,4,0
19421,Male,14,62,87,79,73,10,bachelor,yes,no,no,38,5,18,0
19422,Male,15,79,71,81,82,8,high_school,yes,yes,no,19,4,11,1
19423,Male,18,83,89,87,84,1,bachelor,no,yes,yes,12,4,6,1
19424,Male,17,98,94,67,97,8,high_school,yes,yes,yes,25,3,11,1
19425,Female,15,56,80,53,97,17,bachelor,yes,yes,yes,33,3,2,0
19426,Male,16,50,64,63,53,4,bachelor,yes,no,no,29,4,10,0
19427,Male,14,60,61,64,75,15,master,yes,yes,no,30,3,3,0
19428,Male,16,87,51,72,58,8,bachelor,no,no,no,55,4,9,0
19429,Male,14,100,50,70,75,15,high_school,yes,no,no,47,1,6,0
19430,Female,16,72,61,97,68,2,master,yes,no,yes,12,3,10,0
19431,Female,16,92,83,54,86,10,bachelor,yes,no,no,38,2,11,0
19432,Male,15,88,64,96,61,20,high_school,no,yes,no,19,3,15,1
19433,Female,18,68,56,98,85,15,master,yes,no,no,13,4,16,1
19434,Male,14,51,56,80,63,5,high_school,yes,no,no,8,5,9,0
19435,Female,18,71,73,93,67,11,bachelor,yes,no,no,54,4,0,1
19436,Male,18,81,65,63,82,7,high_school,yes,no,no,23,1,4,0
19437,Male,14,59,53,73,95,6,bachelor,no,no,no,16,4,11,0
19438,Male,14,61,87,53,66,10,high_school,no,no,yes,23,3,0,0
19439,Male,18,77,95,94,51,14,master,no,no,yes,42,5,0,1
19440,Male,15,92,79,53,55,2,high_school,yes,no,yes,24,5,4,0
19441,Female,14,72,91,58,83,11,bachelor,yes,no,no,38,3,15,0
19442,Female,17,77,66,90,61,5,high_school,yes,no,no,39,4,13,0
19443,Female,18,63,51,77,70,15,bachelor,yes,no,no,48,2,2,0
19444,Male,15,51,80,92,93,15,bachelor,yes,yes,no,48,3,19,0
19445,Female,17,95,54,68,79,17,bachelor,yes,yes,no,51,4,16,0
19446,Female,18,61,57,64,83,17,high_school,yes,no,yes,57,2,17,0
19447,Male,18,73,61,50,85,5,master,yes,no,no,30,3,0,0
19448,Female,17,61,87,69,66,11,bachelor,yes,yes,yes,12,3,12,0
19449,Male,14,68,75,54,91,13,high_school,yes,yes,no,29,5,2,0
19450,Female,14,81,91,98,55,14,high_school,yes,yes,no,45,5,4,1
19451,Male,14,69,57,76,97,7,bachelor,yes,no,no,59,2,8,0
19452,Male,17,80,70,59,100,4,bachelor,yes,yes,no,17,2,1,0
19453,Male,16,55,97,64,95,13,bachelor,no,yes,no,53,2,19,0
19454,Female,14,71,85,97,67,10,master,yes,yes,no,24,4,7,1
19455,Female,16,98,86,71,53,4,bachelor,yes,no,no,23,5,8,1
19456,Male,18,88,77,79,71,18,bachelor,yes,yes,no,58,2,16,1
19457,Female,18,80,77,57,81,11,high_school,no,yes,no,10,3,14,0
19458,Female,16,55,53,56,83,2,bachelor,no,no,no,58,1,6,0
19459,Female,18,93,67,100,65,12,bachelor,yes,no,yes,10,1,11,1
19460,Female,16,92,90,83,78,8,master,yes,no,no,37,1,11,1
19461,Male,17,50,61,95,82,12,high_school,yes,no,no,9,2,3,0
19462,Male,16,99,100,99,96,15,master,no,yes,no,13,3,9,1
19463,Male,18,60,70,100,93,7,high_school,yes,no,no,34,1,2,1
19464,Female,18,85,72,75,59,6,bachelor,yes,no,yes,40,2,7,0
19465,Female,18,95,74,96,69,17,high_school,yes,yes,no,8,3,20,1
19466,Female,17,94,96,90,66,3,bachelor,yes,yes,no,45,4,20,1
19467,Male,16,70,73,86,67,12,bachelor,no,no,no,23,5,11,0
19468,Female,16,55,98,63,52,1,high_school,no,yes,no,35,5,17,0
19469,Female,15,80,100,100,66,7,bachelor,no,no,yes,44,3,15,1
19470,Male,17,90,94,53,91,9,bachelor,yes,no,yes,29,2,17,1
19471,Female,17,75,59,98,93,2,bachelor,yes,yes,no,50,3,13,1
19472,Female,14,66,98,66,59,10,high_school,yes,yes,no,50,1,1,0
19473,Male,15,69,81,52,85,5,high_school,yes,yes,no,24,3,2,0
19474,Male,17,55,88,85,73,15,bachelor,yes,no,no,42,5,7,0
19475,Female,14,65,92,50,63,13,high_school,yes,no,no,14,2,7,0
19476,Male,14,80,53,92,72,9,master,yes,no,yes,16,5,7,1
19477,Female,17,94,73,50,75,11,high_school,yes,no,yes,29,2,4,0
19478,Female,16,53,57,93,84,17,bachelor,yes,yes,yes,27,4,3,0
19479,Female,15,55,80,53,70,10,bachelor,yes,yes,yes,24,1,19,0
19480,Female,16,67,58,61,80,11,high_school,yes,yes,yes,54,2,15,0
19481,Male,14,97,61,98,62,4,high_school,yes,no,no,17,4,1,1
19482,Female,14,64,62,83,75,6,high_school,yes,no,no,25,4,0,0
19483,Male,16,77,91,55,86,8,high_school,no,no,no,10,3,13,0
19484,Female,18,69,54,94,58,10,bachelor,yes,yes,no,47,5,4,0
19485,Female,18,97,89,64,96,9,bachelor,yes,yes,no,51,1,7,1
19486,Female,18,72,93,50,96,7,bachelor,no,no,no,19,2,5,0
19487,Male,17,66,59,78,91,8,master,no,yes,no,15,3,17,0
19488,Female,18,69,65,76,72,14,bachelor,yes,yes,no,16,5,12,0
19489,Female,14,73,61,58,62,13,high_school,yes,yes,no,12,2,17,0
19490,Male,16,90,82,56,62,15,bachelor,yes,no,no,38,4,4,0
19491,Male,14,66,78,70,63,9,high_school,yes,yes,yes,51,4,0,0
19492,Female,18,91,80,61,81,14,bachelor,yes,yes,no,10,3,6,1
19493,Female,14,69,53,70,93,2,high_school,yes,no,no,24,1,13,0
19494,Female,18,68,99,56,70,1,high_school,yes,yes,no,24,1,7,0
19495,Female,16,56,70,98,77,15,high_school,no,no,yes,12,4,11,0
19496,Male,18,57,86,63,53,15,master,no,no,no,24,5,9,0
19497,Female,14,85,79,82,77,6,high_school,yes,no,yes,44,4,13,1
19498,Male,15,86,96,68,63,7,high_school,yes,no,no,13,1,19,1
19499,Male,18,91,92,70,93,1,bachelor,yes,yes,no,25,1,7,1
19500,Female,17,90,53,55,52,2,bachelor,yes,no,yes,29,5,17,0
19501,Female,18,73,81,70,93,2,master,yes,yes,yes,33,5,17,0
19502,Male,17,55,60,88,97,8,bachelor,yes,no,no,39,3,19,0
19503,Male,17,100,92,71,90,12,high_school,no,yes,no,52,5,1,1
19504,Female,15,83,79,72,85,16,master,yes,no,no,10,2,20,1
19505,Female,18,94,90,58,96,4,bachelor,yes,no,yes,5,4,13,1
19506,Male,16,50,78,59,85,18,master,no,no,no,33,4,11,0
19507,Male,14,51,64,71,94,11,high_school,yes,no,no,58,3,5,0
19508,Female,14,93,78,92,52,18,high_school,yes,no,no,60,5,12,1
19509,Female,16,96,64,54,54,2,high_school,yes,yes,no,54,2,6,0
19510,Male,18,69,69,78,84,17,bachelor,no,yes,yes,56,3,7,0
19511,Female,18,72,100,100,76,6,high_school,yes,yes,no,56,3,4,1
19512,Male,14,50,73,81,82,6,bachelor,yes,no,no,6,4,16,0
19513,Male,15,86,86,51,61,5,master,no,yes,no,34,4,17,0
19514,Female,18,80,87,78,63,11,high_school,yes,no,no,44,1,8,1
19515,Female,17,84,79,76,57,16,bachelor,yes,no,no,23,1,12,1
19516,Female,17,69,79,78,57,14,bachelor,yes,yes,no,42,3,2,0
19517,Female,18,84,93,93,98,11,bachelor,no,no,no,45,3,4,1
19518,Male,16,88,59,58,69,15,high_school,no,yes,no,33,4,10,0
19519,Female,18,84,72,78,64,17,bachelor,yes,no,no,28,3,19,1
19520,Male,15,85,60,79,88,20,bachelor,yes,no,no,26,2,13,1
19521,Male,17,62,50,99,76,13,bachelor,yes,no,no,39,2,1,0
19522,Male,17,55,76,67,99,9,master,yes,no,no,19,3,2,0
19523,Female,14,58,71,99,72,20,bachelor,yes,no,no,56,5,16,1
19524,Female,16,56,62,90,90,5,high_school,yes,yes,no,8,1,5,0
19525,Female,18,91,67,84,72,20,high_school,yes,yes,no,11,5,11,1
19526,Male,17,86,98,100,53,12,high_school,yes,no,yes,57,2,14,1
19527,Female,16,82,63,76,53,6,master,yes,yes,no,44,4,1,0
19528,Male,17,98,73,58,68,8,high_school,no,yes,no,45,4,12,0
19529,Female,15,99,59,69,50,12,high_school,yes,no,no,39,4,11,0
19530,Male,15,61,88,78,52,7,master,yes,no,no,27,5,10,0
19531,Male,14,69,98,96,76,6,bachelor,yes,yes,no,10,1,8,1
19532,Male,18,67,50,99,99,12,bachelor,yes,no,yes,5,4,18,1
19533,Female,15,63,63,75,65,6,bachelor,yes,yes,no,53,5,18,0
19534,Male,14,74,51,59,90,12,high_school,yes,no,yes,12,1,10,0
19535,Female,14,92,68,79,83,14,bachelor,no,yes,no,40,4,14,1
19536,Male,15,73,73,80,65,4,bachelor,yes,no,no,38,3,18,0
19537,Female,17,84,69,96,88,9,high_school,no,yes,no,33,4,12,1
19538,Male,15,65,59,51,100,6,high_school,yes,no,yes,57,2,1,0
19539,Male,18,70,50,64,59,3,master,yes,yes,yes,29,2,2,0
19540,Female,15,72,90,89,73,1,high_school,yes,yes,no,53,3,12,1
19541,Female,18,88,78,90,74,14,bachelor,yes,yes,no,23,1,2,1
19542,Male,18,60,75,64,94,20,high_school,yes,no,yes,10,4,4,0
19543,Female,17,68,96,70,86,11,master,yes,no,no,22,2,15,1
19544,Female,17,100,86,64,87,2,bachelor,no,no,no,46,4,5,1
19545,Female,16,87,64,82,89,11,bachelor,no,no,yes,50,1,13,1
19546,Male,15,59,66,60,91,15,master,yes,no,yes,16,3,17,0
19547,Male,16,75,88,92,99,17,high_school,yes,yes,no,27,5,2,1
19548,Female,15,62,57,73,54,7,master,yes,no,no,55,3,11,0
19549,Male,14,98,74,91,99,1,high_school,yes,no,no,19,3,3,1
19550,Female,14,55,94,75,57,7,bachelor,no,no,no,41,5,15,0
19551,Female,18,57,84,58,70,9,high_school,yes,yes,yes,9,3,15,0
19552,Female,15,61,65,54,52,7,bachelor,no,yes,no,56,1,4,0
19553,Female,15,88,87,91,84,6,bachelor,yes,no,no,59,5,18,1
19554,Male,17,83,100,79,98,4,bachelor,yes,no,no,39,3,10,1
19555,Female,15,52,90,97,99,5,high_school,yes,no,no,19,2,15,1
19556,Male,15,55,53,72,94,1,bachelor,yes,no,no,60,2,14,0
19557,Female,17,76,62,95,96,8,bachelor,yes,yes,no,36,1,4,1
19558,Female,14,52,88,89,65,17,bachelor,yes,yes,yes,31,2,20,0
19559,Female,14,100,99,78,67,20,master,yes,no,yes,36,5,10,1
19560,Female,14,71,92,60,86,20,bachelor,yes,no,no,26,2,7,0
19561,Female,16,65,93,78,83,20,bachelor,no,no,no,56,5,18,1
19562,Male,18,80,70,99,79,16,bachelor,no,no,no,29,2,6,1
19563,Female,15,53,71,78,53,1,bachelor,yes,no,no,52,3,4,0
19564,Male,18,82,75,70,83,10,bachelor,yes,no,yes,6,4,13,0
19565,Female,18,56,59,80,57,1,bachelor,no,no,yes,33,3,9,0
19566,Male,15,51,86,78,51,20,bachelor,yes,no,no,7,1,10,0
19567,Female,17,63,95,92,60,18,bachelor,yes,no,no,47,3,17,1
19568,Female,17,62,83,68,90,11,master,yes,no,yes,53,2,4,0
19569,Female,18,58,97,61,50,17,high_school,yes,no,yes,18,2,6,0
19570,Male,16,65,64,53,79,15,high_school,no,yes,yes,21,2,7,0
19571,Male,17,97,54,70,99,20,high_school,yes,no,no,47,2,6,1
19572,Female,16,58,76,51,85,15,bachelor,yes,yes,no,44,1,3,0
19573,Female,18,86,69,71,67,19,master,yes,no,yes,15,4,2,0
19574,Male,18,55,64,52,66,2,bachelor,yes,yes,no,20,1,10,0
19575,Female,17,61,89,84,92,13,bachelor,yes,yes,no,45,4,9,1
19576,Male,16,70,53,56,78,9,bachelor,yes,yes,yes,10,1,3,0
19577,Female,15,66,78,76,56,11,high_school,yes,no,yes,30,4,17,0
19578,Female,18,88,81,99,72,19,bachelor,yes,no,no,50,1,5,1
19579,Male,17,80,85,65,64,18,bachelor,yes,yes,no,54,2,4,0
19580,Male,14,55,92,59,88,7,bachelor,no,no,yes,46,5,2,0
19581,Female,17,74,77,58,54,16,bachelor,yes,yes,no,33,3,17,0
19582,Female,15,96,54,57,89,19,high_school,no,no,no,41,4,3,0
19583,Female,17,99,71,61,50,8,high_school,yes,yes,yes,45,3,20,0
19584,Male,18,82,87,82,95,5,bachelor,no,yes,no,49,1,4,1
19585,Male,16,77,79,85,52,20,high_school,yes,yes,no,48,4,13,1
19586,Female,16,54,98,100,75,18,master,yes,yes,yes,60,4,17,1
19587,Male,18,94,85,80,67,20,master,yes,no,no,13,2,1,1
19588,Female,15,81,91,94,55,20,high_school,yes,yes,no,12,5,3,1
19589,Female,14,80,68,56,96,5,bachelor,yes,no,no,34,3,16,0
19590,Female,16,74,78,74,81,5,bachelor,yes,no,no,15,4,13,0
19591,Female,17,53,51,88,100,1,master,yes,yes,no,48,3,18,0
19592,Male,14,93,90,88,82,6,bachelor,yes,no,no,14,1,17,1
19593,Female,16,60,63,55,92,7,high_school,yes,no,no,44,1,4,0
19594,Male,15,67,81,96,70,18,high_school,yes,no,yes,39,2,14,1
19595,Female,15,89,57,95,59,13,high_school,yes,yes,yes,14,2,15,1
19596,Male,17,77,99,69,73,6,high_school,yes,no,no,45,3,2,1
19597,Male,14,96,96,68,59,19,high_school,yes,no,no,13,5,13,1
19598,Male,15,71,94,69,75,4,bachelor,no,no,yes,43,1,19,0
19599,Male,14,60,74,80,95,4,bachelor,yes,yes,no,55,4,20,0
19600,Female,16,55,78,53,50,18,high_school,yes,no,no,12,4,15,0
19601,Female,15,83,78,61,53,11,bachelor,yes,yes,no,38,1,18,0
19602,Female,14,54,95,65,50,20,high_school,yes,no,no,39,2,14,0
19603,Female,17,84,82,94,64,10,master,yes,no,no,39,3,17,1
19604,Male,16,86,59,65,69,18,high_school,yes,no,no,12,5,7,0
19605,Female,15,62,73,61,94,17,master,no,no,no,51,4,8,0
19606,Female,17,85,61,85,62,3,bachelor,no,yes,yes,9,5,13,0
19607,Female,16,57,80,61,60,17,high_school,yes,yes,no,31,5,3,0
19608,Female,18,90,71,95,93,13,bachelor,yes,no,no,12,5,10,1
19609,Male,17,55,56,71,79,15,master,no,yes,no,41,1,19,0
19610,Female,16,54,94,61,86,7,bachelor,yes,no,no,7,5,10,0
19611,Female,15,79,58,79,78,6,bachelor,yes,yes,no,50,2,16,0
19612,Female,15,75,51,85,56,20,bachelor,yes,no,no,40,3,19,0
19613,Male,16,60,75,84,54,16,master,yes,no,yes,15,1,8,0
19614,Female,18,69,92,83,79,10,bachelor,no,no,no,41,1,11,1
19615,Female,16,88,92,92,75,12,bachelor,yes,no,yes,41,2,11,1
19616,Male,14,76,63,56,91,12,master,yes,yes,no,42,2,19,0
19617,Female,16,93,76,59,91,11,bachelor,yes,yes,no,45,1,11,1
19618,Male,15,95,90,78,67,13,high_school,no,yes,no,26,5,7,1
19619,Male,15,80,93,68,91,2,high_school,yes,no,no,51,1,5,1
19620,Male,17,84,60,86,71,13,master,yes,no,no,20,2,9,1
19621,Male,18,72,81,72,92,16,master,no,yes,yes,42,4,0,1
19622,Female,15,79,66,91,78,2,high_school,yes,no,yes,55,2,17,1
19623,Male,17,70,76,89,52,5,high_school,yes,no,no,53,2,19,0
19624,Female,18,95,69,95,90,8,high_school,yes,no,no,47,4,17,1
19625,Female,14,51,51,87,87,11,bachelor,no,no,no,27,2,12,0
19626,Male,18,77,68,77,80,2,master,yes,yes,no,33,4,13,0
19627,Female,17,50,93,99,65,5,bachelor,yes,yes,no,25,3,13,1
19628,Female,16,66,64,97,80,14,bachelor,yes,yes,no,53,4,13,1
19629,Male,17,76,52,85,55,4,bachelor,yes,no,no,36,3,6,0
19630,Female,15,61,65,87,54,10,high_school,yes,no,yes,53,3,8,0
19631,Female,18,76,81,59,74,10,master,no,no,no,57,1,3,0
19632,Male,16,90,93,72,59,6,master,yes,yes,yes,17,5,3,1
19633,Female,16,79,72,86,67,3,master,no,no,no,9,1,5,1
19634,Female,16,67,57,61,79,6,high_school,yes,no,yes,34,5,4,0
19635,Male,16,66,62,69,80,16,bachelor,yes,yes,no,22,5,2,0
19636,Male,16,87,64,100,52,3,high_school,no,no,yes,57,3,17,1
19637,Male,16,60,97,51,82,8,bachelor,yes,no,yes,16,3,17,0
19638,Female,15,70,71,92,79,18,bachelor,yes,no,yes,10,1,8,1
19639,Male,17,65,78,78,54,19,bachelor,yes,no,no,26,1,7,0
19640,Male,16,67,93,97,63,4,bachelor,no,no,no,44,3,11,1
19641,Female,16,62,89,99,94,4,high_school,yes,no,no,30,1,9,1
19642,Male,16,88,91,93,70,6,bachelor,yes,no,no,10,1,3,1
19643,Female,15,75,88,76,88,2,high_school,yes,yes,yes,31,2,13,1
19644,Male,15,54,69,57,67,5,master,yes,yes,no,8,3,10,0
19645,Female,18,65,58,74,87,8,high_school,yes,yes,yes,5,1,4,0
19646,Male,15,85,97,69,73,19,high_school,no,no,no,32,4,6,1
19647,Male,15,58,88,80,50,13,master,yes,yes,no,40,2,9,0
19648,Female,18,84,86,60,67,20,bachelor,yes,no,no,6,1,17,0
19649,Female,17,78,79,53,78,12,bachelor,no,no,no,47,1,0,0
19650,Female,15,55,81,80,61,3,bachelor,yes,no,yes,37,4,17,0
19651,Female,17,71,69,65,56,17,bachelor,no,no,no,8,2,5,0
19652,Female,15,85,67,82,50,16,bachelor,yes,yes,no,29,5,13,1
19653,Male,16,57,91,65,88,5,bachelor,yes,yes,no,35,2,17,0
19654,Female,14,56,53,81,80,10,master,yes,yes,yes,34,2,17,0
19655,Female,16,94,80,80,95,14,master,yes,yes,no,37,5,9,1
19656,Female,16,72,56,96,77,9,high_school,yes,yes,yes,31,5,9,1
19657,Male,14,60,71,89,75,18,master,yes,yes,no,41,2,17,0
19658,Male,16,99,65,53,98,6,high_school,yes,no,no,48,4,20,0
19659,Male,17,83,70,85,89,10,bachelor,no,no,yes,53,5,9,1
19660,Male,18,98,65,74,62,18,high_school,yes,no,yes,31,5,7,1
19661,Male,16,56,79,67,72,6,high_school,yes,no,no,49,1,7,0
19662,Male,17,59,56,88,66,5,bachelor,yes,yes,no,46,5,19,0
19663,Female,18,95,98,56,73,4,bachelor,no,no,no,45,3,13,1
19664,Male,16,78,85,83,57,2,bachelor,no,no,yes,8,2,3,1
19665,Male,18,58,51,69,98,1,bachelor,no,no,no,59,5,15,0
19666,Male,17,54,86,58,81,5,bachelor,yes,no,no,38,2,7,0
19667,Male,18,80,52,92,74,10,master,no,yes,no,40,4,12,1
19668,Female,16,65,91,79,88,3,bachelor,yes,no,no,6,1,15,1
19669,Female,18,52,75,77,76,14,bachelor,no,no,no,54,3,18,0
19670,Male,16,83,73,55,80,4,bachelor,no,no,no,33,5,7,0
19671,Male,14,74,65,70,86,13,high_school,yes,no,no,21,2,12,0
19672,Male,15,92,64,90,71,19,master,yes,no,no,8,5,16,1
19673,Female,18,57,50,90,99,17,high_school,yes,yes,no,21,3,10,0
19674,Female,15,51,97,66,58,1,master,yes,yes,no,33,5,11,0
19675,Female,14,55,92,55,86,13,bachelor,yes,no,no,5,3,10,0
19676,Female,15,50,62,98,95,17,high_school,no,no,yes,46,4,16,0
19677,Female,18,87,79,85,53,14,bachelor,yes,no,no,40,5,13,1
19678,Male,15,60,56,72,94,14,high_school,yes,yes,no,45,3,14,0
19679,Male,18,89,51,93,97,8,high_school,no,yes,no,5,1,16,1
19680,Male,16,62,64,75,81,13,high_school,no,no,no,39,1,18,0
19681,Male,16,94,52,75,86,8,bachelor,yes,yes,no,10,5,20,1
19682,Male,16,93,87,57,71,7,bachelor,yes,no,yes,18,1,16,1
19683,Female,16,55,81,68,76,18,bachelor,yes,no,yes,57,1,4,0
19684,Male,18,60,90,59,78,20,high_school,no,yes,yes,23,4,1,0
19685,Male,15,67,51,96,98,15,master,no,yes,no,56,3,14,1
19686,Female,17,74,94,67,70,15,high_school,yes,no,no,36,2,18,0
19687,Male,15,73,96,91,79,16,bachelor,yes,yes,no,45,2,12,1
19688,Male,14,71,89,87,68,19,bachelor,yes,no,no,6,5,17,1
19689,Female,15,72,96,97,76,13,bachelor,no,yes,no,27,4,4,1
19690,Female,15,79,73,86,65,6,bachelor,yes,no,no,43,1,7,1
19691,Female,16,82,61,74,72,11,high_school,yes,yes,yes,52,4,0,0
19692,Female,15,73,54,93,66,13,high_school,yes,no,no,41,2,1,0
19693,Female,17,79,65,93,53,9,high_school,yes,no,no,16,2,7,1
19694,Male,16,89,90,74,56,14,high_school,yes,yes,yes,43,2,9,1
19695,Male,15,94,53,93,74,20,high_school,yes,yes,no,22,4,7,1
19696,Female,17,99,87,90,61,9,high_school,yes,no,yes,19,3,12,1
19697,Male,14,79,84,84,75,19,high_school,yes,no,yes,25,5,12,1
19698,Female,18,73,75,93,80,6,high_school,no,no,yes,22,1,16,1
19699,Female,17,61,70,72,77,17,high_school,no,no,yes,19,3,20,0
19700,Male,18,83,77,53,90,12,high_school,yes,no,no,6,1,3,0
19701,Female,17,83,55,80,88,18,master,yes,no,no,28,1,4,1
19702,Male,15,67,78,60,98,11,high_school,no,yes,no,9,4,13,0
19703,Female,14,86,54,89,63,8,master,yes,no,yes,13,3,19,1
19704,Female,16,59,97,60,83,1,master,yes,yes,no,14,5,5,0
19705,Male,15,89,78,52,71,12,high_school,yes,no,yes,42,3,6,0
19706,Male,16,62,53,70,63,4,bachelor,yes,no,yes,54,5,2,0
19707,Female,18,98,82,60,100,7,master,yes,no,yes,29,3,10,1
19708,Female,16,97,98,95,71,15,high_school,yes,no,no,22,4,12,1
19709,Female,15,85,59,58,93,4,bachelor,no,no,no,42,4,9,0
19710,Female,18,88,56,91,75,20,bachelor,no,no,no,49,4,14,1
19711,Male,18,54,79,97,87,4,master,yes,yes,no,42,2,15,1
19712,Female,16,55,92,95,72,15,bachelor,no,no,no,5,4,6,1
19713,Male,17,59,82,95,73,6,master,yes,no,yes,18,3,5,1
19714,Female,17,74,69,87,60,11,bachelor,yes,yes,yes,53,4,8,0
19715,Male,16,87,53,56,79,10,bachelor,yes,yes,no,11,5,3,0
19716,Male,17,64,88,87,85,19,bachelor,yes,no,no,6,4,1,1
19717,Female,18,74,63,90,97,9,high_school,yes,yes,no,53,3,4,1
19718,Female,17,86,63,66,54,13,high_school,no,no,no,58,1,9,0
19719,Male,18,72,78,65,66,7,high_school,yes,no,no,47,4,8,0
19720,Female,17,59,54,100,56,8,high_school,no,yes,no,46,3,2,0
19721,Male,17,52,96,91,56,19,high_school,yes,no,no,46,5,13,0
19722,Female,18,72,69,82,55,15,master,yes,no,no,9,1,5,0
19723,Female,14,68,64,83,68,17,high_school,yes,no,no,15,2,13,0
19724,Female,16,58,60,92,53,18,master,no,no,no,48,1,4,0
19725,Female,14,74,58,88,50,20,master,yes,no,no,21,3,0,0
19726,Female,18,69,69,61,66,8,high_school,yes,no,no,28,1,1,0
19727,Male,15,73,82,94,93,15,bachelor,yes,no,no,36,2,1,1
19728,Male,17,71,80,64,69,10,bachelor,yes,no,yes,27,2,12,0
19729,Female,15,81,98,65,64,12,high_school,yes,no,no,32,1,11,1
19730,Male,14,70,61,100,98,16,bachelor,yes,no,no,14,2,19,1
19731,Male,15,76,79,82,65,10,bachelor,no,no,yes,19,2,14,1
19732,Male,14,94,50,99,72,2,high_school,yes,no,no,39,4,10,1
19733,Male,14,50,74,87,65,15,high_school,yes,yes,no,45,4,9,0
19734,Male,16,88,91,56,55,13,bachelor,yes,no,no,15,1,7,0
19735,Male,14,86,52,53,53,9,high_school,yes,no,no,5,5,4,0
19736,Female,15,54,92,70,84,4,high_school,yes,no,no,11,2,3,0
19737,Female,16,81,91,60,99,1,high_school,yes,no,no,57,1,16,1
19738,Female,17,50,72,56,63,9,master,yes,yes,no,48,5,7,0
19739,Female,15,51,69,66,59,5,high_school,yes,yes,no,37,5,3,0
19740,Male,17,95,60,70,53,9,high_school,yes,yes,no,39,3,2,0
19741,Female,14,62,53,93,89,19,high_school,yes,no,no,60,2,12,0
19742,Male,16,84,77,90,91,13,high_school,yes,no,no,52,2,10,1
19743,Female,15,100,78,51,55,16,high_school,yes,yes,no,20,3,15,0
19744,Female,18,58,52,78,57,8,bachelor,yes,no,no,21,4,5,0
19745,Male,16,59,51,78,55,19,bachelor,yes,yes,no,53,1,1,0
19746,Male,17,90,89,79,53,1,high_school,no,no,no,47,3,6,1
19747,Female,15,57,79,64,59,14,high_school,yes,yes,yes,6,2,18,0
19748,Female,17,83,98,52,53,5,bachelor,yes,no,no,16,5,18,0
19749,Female,17,86,96,76,67,19,master,yes,no,no,27,4,2,1
19750,Male,15,60,95,86,79,13,master,yes,yes,no,44,4,6,1
19751,Female,16,57,58,53,86,4,bachelor,yes,no,no,36,1,11,0
19752,Male,15,80,96,89,92,14,high_school,yes,yes,yes,43,5,15,1
19753,Male,18,76,60,82,98,7,bachelor,yes,yes,no,22,4,19,0
19754,Male,17,71,81,70,86,6,high_school,no,no,yes,30,2,11,0
19755,Male,16,85,81,88,86,11,high_school,yes,yes,yes,20,2,8,1
19756,Male,18,85,60,60,97,20,master,yes,yes,yes,33,3,5,0
19757,Male,14,67,85,67,92,12,high_school,yes,yes,no,46,4,2,0
19758,Female,15,65,88,92,77,10,bachelor,yes,yes,no,13,4,17,1
19759,Female,14,70,94,75,72,10,bachelor,yes,no,no,57,4,12,1
19760,Male,18,86,61,85,52,14,bachelor,yes,no,yes,39,2,7,1
19761,Male,18,79,56,51,67,17,bachelor,yes,yes,yes,50,4,17,0
19762,Female,14,81,98,78,97,10,high_school,yes,yes,no,40,2,4,1
19763,Male,15,89,50,90,70,5,high_school,yes,no,no,13,1,17,1
19764,Male,18,65,83,53,70,18,high_school,no,no,no,41,4,13,0
19765,Female,16,98,61,76,83,4,high_school,yes,no,no,47,4,18,1
19766,Female,15,91,91,81,51,19,high_school,yes,no,no,30,4,3,1
19767,Female,15,99,63,69,94,15,bachelor,yes,no,yes,51,1,19,1
19768,Male,17,64,95,56,98,9,master,yes,yes,no,8,2,12,0
19769,Male,17,67,59,56,87,13,high_school,yes,no,no,32,3,17,0
19770,Male,14,92,65,89,74,5,bachelor,yes,no,no,34,2,1,1
19771,Female,18,91,79,68,63,13,master,no,no,no,18,4,6,1
19772,Male,15,79,87,96,60,17,bachelor,no,no,no,14,3,10,1
19773,Male,16,77,70,77,72,14,master,yes,yes,no,5,1,12,0
19774,Female,16,73,89,98,86,11,high_school,yes,yes,no,30,2,11,1
19775,Male,16,90,92,58,50,18,high_school,yes,yes,yes,7,4,4,0
19776,Female,18,91,76,54,52,20,bachelor,yes,yes,no,45,4,1,0
19777,Female,16,50,72,97,74,3,high_school,yes,yes,no,35,3,12,0
19778,Male,14,74,65,96,87,15,bachelor,no,no,no,56,2,16,1
19779,Female,14,75,67,98,50,14,bachelor,no,no,no,11,1,2,1
19780,Female,16,67,79,63,84,2,high_school,yes,yes,yes,24,5,3,0
19781,Female,17,83,62,53,62,16,high_school,no,yes,no,48,5,0,0
19782,Female,16,81,52,61,53,1,master,yes,no,no,36,1,19,0
19783,Female,14,54,70,52,88,3,bachelor,yes,yes,yes,41,4,2,0
19784,Female,14,52,97,67,52,5,bachelor,yes,yes,yes,9,1,11,0
19785,Male,16,58,99,92,71,17,master,yes,no,no,5,1,2,1
19786,Male,18,71,50,96,98,4,bachelor,yes,no,no,26,2,3,1
